frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,_ws.col.protocol
"Apr 27, 2025 15:55:40.287439000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.287440000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.287441000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.287442000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.287443000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.287505000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.287506000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.287646000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.287845000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.287937000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.288036000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.289945000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.290030000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290031000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290033000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290034000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290035000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290036000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290037000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290038000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290039000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290040000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290041000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290042000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290043000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290044000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290045000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290046000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290047000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290048000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.290327000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.292233000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.304797000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304799000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304800000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304801000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304803000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304804000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304805000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304806000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304807000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304808000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304809000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304810000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304812000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304813000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304814000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304815000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304816000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304817000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304818000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304819000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304821000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304821000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304823000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304824000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304825000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304826000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304827000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304828000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304829000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304830000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304831000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.304832000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305154000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.305239000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.305333000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.305477000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305479000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305480000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305481000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305482000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305484000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305485000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305486000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305487000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305488000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305489000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305490000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305491000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305493000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305494000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305495000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305496000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305497000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305498000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305499000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305500000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305502000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305503000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305504000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305505000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305506000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305507000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305508000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305509000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305511000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305512000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305513000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305514000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305515000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305516000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305517000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305518000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305519000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305520000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305522000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305522000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305523000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305524000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305525000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305526000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305528000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305529000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305530000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305531000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305532000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305533000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305534000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305535000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305536000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305537000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305539000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305540000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305541000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305542000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305543000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305544000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305545000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305546000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305547000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305939000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305940000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305941000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305942000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305943000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305944000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305945000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305946000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305947000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305949000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305950000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305951000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305951000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305952000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305953000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305954000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305955000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305956000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305957000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305958000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.305959000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306010000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306011000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306012000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306187000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306188000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306189000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306190000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306191000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306192000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306193000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306194000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306195000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306196000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306197000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306198000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306199000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306200000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306201000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306202000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306203000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306204000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306205000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306206000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306207000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306208000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306209000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306210000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306211000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306212000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306213000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306214000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306215000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306216000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306217000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306218000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.306278000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306368000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306484000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306697000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306800000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.306902000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.307002000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.307216000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307217000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307218000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307219000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307220000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307220000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307221000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307222000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307223000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307224000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307224000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307225000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307226000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307226000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307227000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307228000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307229000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307230000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307230000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307231000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307232000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307233000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307233000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307235000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307235000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307236000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307237000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307238000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307238000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307239000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307240000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307241000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.307477000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.307622000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.307714000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.307937000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.308025000 CDT","192.168.4.148","172.217.131.198",,,"QUIC"
"Apr 27, 2025 15:55:40.308474000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308476000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308478000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308479000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308480000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308481000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308482000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308483000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308484000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308485000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308486000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308488000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308489000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308490000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308491000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308492000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308493000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308494000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308495000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308496000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308497000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308499000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308500000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308500000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308502000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308503000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308504000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308504000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308505000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308506000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308507000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308508000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308509000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308510000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308511000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308512000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308513000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308514000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308516000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308517000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308518000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308519000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308520000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308521000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308522000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308523000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308524000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
"Apr 27, 2025 15:55:40.308524000 CDT","172.217.131.198","192.168.4.148",,,"QUIC"
